,0,fname
0,-1.1148717209032162,c20d11dad656aa33.jpeg
1,1.6004999919470528,b4f1d9cd534c2958.jpeg
2,-0.4715864907545432,train-21111.jpg
3,-2.3105611385321776,train-16099.jpg
4,0.8277867891528125,train-28214.jpg
5,-2.5739054596544855,train-05364.jpg
6,-1.717286739357563,test-03882.jpg
7,-0.1632941292693615,train-12360.jpg
8,-0.2934652728886857,test-00180.jpg
9,-0.9460569382918673,train-07531.jpg
10,1.6049011581957096,train-17309.jpg
11,-0.7729371090839212,train-01656.jpg
12,0.11004572070766037,train-25757.jpg
13,-1.9747817679114192,train-22753.jpg
14,0.19681081000276532,train-20409.jpg
15,-0.14474994052009194,train-11421.jpg
16,-2.3204806165190575,train-06986.jpg
17,4.12105156366726,test-02299.jpg
18,-1.3351738029360267,train-23369.jpg
19,-2.0400688062853796,train-09559.jpg
20,-0.9604706600155405,train-10943.jpg
21,0.18365449950200283,train-25674.jpg
22,-1.3294778014874933,test-07201.jpg
23,3.452076934696232,train-00757.jpg
24,-1.2224230260092548,train-01740.jpg
25,0.7574329073342047,train-19914.jpg
26,0.39664260224866654,test-07144.jpg
27,-2.4282480329984613,train-31019.jpg
28,-0.5788256555264095,train-03138.jpg
29,1.6538389120202053,train-03085.jpg
30,-2.113011150895652,test-07905.jpg
31,1.3791150511683472,train-16135.jpg
32,1.1810116135755055,test-08139.jpg
33,2.694582341796654,train-16479.jpg
34,0.19492941660148352,test-05375.jpg
35,-1.1052990614861096,train-26523.jpg
36,-1.2294587180621117,train-28571.jpg
37,-0.2971841499816061,test-06000.jpg
38,0.5098453904747322,train-09983.jpg
39,-1.5756220434663606,test-02633.jpg
40,1.0089779456686068,train-19525.jpg
41,0.44836594151826,train-32043.jpg
42,-0.2004372407508213,train-13349.jpg
43,0.49481043890778864,test-03593.jpg
44,1.49634615696848,cdc92322855f7974.jpeg
45,0.2778120100809751,test-00155.jpg
46,-0.11524503077028334,train-18987.jpg
47,0.7864929864404622,train-20459.jpg
48,0.3804201656776353,train-25936.jpg
49,-1.060445689228843,train-21005.jpg
50,0.1649655668664482,train-09389.jpg
51,0.0019668624705083916,test-00280.jpg
52,-1.4336706581838738,train-13255.jpg
53,-1.3125389107962564,train-04344.jpg
54,-1.6326394288079138,train-04465.jpg
55,0.28977020848123547,train-28459.jpg
56,-0.5966009157006404,b2dad8f239b9abf3.jpeg
57,1.1437113853192804,train-29688.jpg
58,-1.1471587907497456,train-10911.jpg
59,-1.8345582421932476,train-16239.jpg
60,-1.0133746738162446,train-14300.jpg
61,-0.27427963193745686,train-31275.jpg
62,4.790414774524537,train-18728.jpg
63,-1.6856036318952123,train-05351.jpg
64,-1.276407082631835,train-31725.jpg
65,1.3192735828456932,train-06333.jpg
66,4.412318148648496,train-04265.jpg
67,-0.12075479759612384,train-19761.jpg
68,-2.011452461402234,train-29315.jpg
69,-0.15728489712792734,test-01946.jpg
70,2.007197672288238,train-30190.jpg
71,-2.218689173978384,train-23263.jpg
72,0.19383979062850457,train-29782.jpg
73,0.6892208353796196,train-11243.jpg
74,-0.018608412515780756,train-28733.jpg
75,0.6401610272532028,train-01150.jpg
76,-1.8928886289625182,train-23993.jpg
77,0.8193498440410526,train-02022.jpg
78,0.018508610085840378,train-00751.jpg
79,-1.2562504484173969,test-02079.jpg
80,-1.2253117640733504,train-18265.jpg
81,-0.18928245269610558,train-19232.jpg
82,1.5518254840811148,9d9032732531e8e0.jpeg
83,-0.9124521655899337,train-07671.jpg
84,-1.4201268129957778,test-07612.jpg
85,3.0495221029214146,c0d049cb68a32000.jpeg
86,1.2004953823847324,train-10848.jpg
87,-0.686855678796391,train-04165.jpg
88,-0.2858733301317089,train-07001.jpg
89,-1.6095741631629499,train-13063.jpg
90,-0.44089077831668905,test-02433.jpg
91,-0.7771876916922983,train-19406.jpg
92,-0.07836193417818521,train-09133.jpg
93,-0.9145744434467548,train-19056.jpg
94,0.7720255939916928,train-29755.jpg
95,0.4345661038935624,train-20793.jpg
96,0.8419961806408394,train-09642.jpg
97,-1.0826446371339535,test-01084.jpg
98,0.4501373729652674,train-08286.jpg
99,-1.0731916213041255,train-05499.jpg
100,-0.4943350512475818,train-30492.jpg
101,-0.10908216067442406,train-13009.jpg
102,0.060862819164110245,test-01070.jpg
103,0.17388385270709875,train-07311.jpg
104,-1.9690372129260094,train-00765.jpg
105,1.0976624947757148,train-03435.jpg
106,0.22419682287405063,train-10319.jpg
107,1.3553583635003275,test-03203.jpg
108,-0.1629417620818137,train-20772.jpg
109,2.472630144099227,7327274717bc7258.jpeg
110,0.33751319738461993,train-00494.jpg
111,-0.347986514000284,train-16611.jpg
112,-0.28965599183581414,train-09992.jpg
113,0.6517897106188963,train-11054.jpg
114,-0.7369498948912276,train-08599.jpg
115,0.4807585330519311,train-16072.jpg
116,-0.20563184676201562,train-27404.jpg
117,0.20455069441751464,train-05289.jpg
118,0.23909120914410922,train-27675.jpg
119,-0.26448943684063086,train-19780.jpg
120,-0.2162487451285162,train-07705.jpg
121,-1.529805866780726,train-05451.jpg
122,0.77612382384598,train-20828.jpg
123,-0.712794956962511,train-04756.jpg
124,-0.2308584759950923,train-23673.jpg
125,-0.25815935840590565,train-01724.jpg
