,0,fname
0,-1.304371542892461,test-04271.jpg
1,0.3914282248643521,train-32547.jpg
2,0.3778386969433719,train-22634.jpg
3,-0.08552204776169144,train-13382.jpg
4,-0.1794010531765808,train-28323.jpg
5,-0.9226987304220516,test-00878.jpg
6,0.20156194703557545,133321a1613169cd.jpeg
7,-0.43392778617979555,train-20757.jpg
8,0.8637149806673584,train-15911.jpg
9,0.12219882807051036,train-27498.jpg
10,-1.5668964087560315,train-08763.jpg
11,-0.2053502800196927,train-24465.jpg
12,2.7665933810147094,train-12617.jpg
13,-0.12456888102009234,train-16526.jpg
14,-0.03403605790503774,train-26897.jpg
15,-1.632138044680733,train-04465.jpg
16,1.6103464630733617,train-06750.jpg
17,2.9541454205943447,test-05112.jpg
18,0.07194830509602305,train-04726.jpg
19,0.8896114581320093,train-04885.jpg
20,-0.9178657721844431,66d3191382a2a020.jpeg
21,0.0882004616750832,train-12538.jpg
22,-0.008063990044284073,train-20786.jpg
23,0.46491096793905684,train-02277.jpg
24,-0.7260450937854256,train-03153.jpg
25,-0.9112568418566797,train-09496.jpg
26,-0.22897637922024403,fefefddce3933ab1.jpeg
27,-2.3180666177344302,train-13233.jpg
28,1.468863222827946,test-02507.jpg
29,0.738229279850873,train-00635.jpg
30,-0.7482379902128908,train-26084.jpg
31,-0.32688449665344066,test-02959.jpg
32,-2.417249620868549,train-13403.jpg
33,0.06440816859373073,train-19477.jpg
34,-0.05563975205032749,train-01581.jpg
35,-0.06431522343880644,train-25234.jpg
36,-1.4752912838549768,test-06260.jpg
37,-0.6732069812234017,train-19549.jpg
38,-1.2999685062341118,train-01942.jpg
39,1.2357300715092752,train-06279.jpg
40,-0.6437010086093933,train-30164.jpg
41,0.7903549067039755,train-05958.jpg
42,0.6058881381835535,train-03016.jpg
43,1.271665135249154,test-05063.jpg
44,-1.6339578056573756,train-24082.jpg
45,-0.5760226892389643,train-10585.jpg
46,-1.6367430560603506,train-16083.jpg
47,-0.8913935362316079,train-15280.jpg
48,0.8196499506887603,train-16982.jpg
49,-0.36431248624557894,train-08394.jpg
50,-0.8422397221396836,train-23101.jpg
51,-1.4773685818375522,train-25561.jpg
52,-0.8982143811829469,train-17635.jpg
53,-0.994879595064928,train-01776.jpg
54,0.011947594071734008,train-18928.jpg
55,0.164087107311369,train-00320.jpg
56,-1.1323388771329157,train-07265.jpg
57,0.65780861287008,train-08117.jpg
58,0.14713033481504892,train-26648.jpg
59,-0.5077909960644741,train-31742.jpg
60,-0.1553623599223601,train-02293.jpg
61,0.5733040475013168,test-01822.jpg
62,1.1130832084532747,train-19483.jpg
63,0.27527271702107364,test-06326.jpg
64,0.27537017274003706,train-21401.jpg
65,0.18686045371253943,train-04249.jpg
66,-0.5713077966933845,beb85a4652f0747c.jpeg
67,-0.6715974921389014,train-11043.jpg
68,0.5299097328153402,test-08029.jpg
69,2.1695622125813,78df3c6049d8b8fe.jpeg
70,-0.6122312888285442,test-07230.jpg
71,-2.2565965722272545,train-31217.jpg
72,-0.6455423660652619,train-20933.jpg
73,0.08561681734635461,train-25382.jpg
74,1.1019480814263363,train-26112.jpg
75,-0.6943630166053535,train-18760.jpg
76,0.5596696849647093,train-01566.jpg
77,1.0679624938973986,train-20229.jpg
78,0.08139919074651684,train-27984.jpg
79,-0.7420083470311705,test-01044.jpg
80,1.75012164448858,train-07050.jpg
81,-1.2901351270175803,train-18611.jpg
82,0.06317125390445479,test-07365.jpg
83,-0.443539293030011,train-00298.jpg
84,-0.7604105502446517,train-08226.jpg
85,-1.194653275440248,train-09685.jpg
86,-0.9731154362998659,train-28738.jpg
87,-0.057678235718259224,test-01656.jpg
88,7.422096973456712,4cdc982a3a323919.jpeg
89,0.6331639422128145,test-05837.jpg
90,-0.48108806604076243,test-03165.jpg
91,2.1254346169075,train-09682.jpg
92,0.6259732007905638,train-26366.jpg
93,-0.8445602080237625,train-29598.jpg
94,-0.3952462209221617,train-20141.jpg
95,0.9886268239399756,train-19418.jpg
96,2.923831466533773,train-29976.jpg
97,1.7846630637799303,train-08980.jpg
98,-1.6948003528879363,train-11346.jpg
99,0.06415567721384574,train-25691.jpg
100,-1.4167207635283756,test-00528.jpg
101,-0.3416337285635933,test-05234.jpg
102,1.0860484173637308,test-04239.jpg
103,-0.8996793032221307,train-17864.jpg
104,1.0041408037132176,496160383b060a93.jpeg
105,0.9470315613699108,test-00245.jpg
106,0.5042210100213775,train-01497.jpg
107,-0.19484293388496404,train-23345.jpg
108,-0.551433921832559,train-16179.jpg
109,-0.5742059658919034,train-10296.jpg
110,0.2822535615915234,train-16196.jpg
111,3.8722216214949334,train-21601.jpg
112,0.43347330525564626,train-24823.jpg
113,-0.5369316848870055,train-10737.jpg
114,0.1431294550657999,train-24418.jpg
115,-0.4309773185635618,test-02048.jpg
116,-1.6695765923504997,test-00635.jpg
117,-0.27417085742875,train-29259.jpg
118,-1.1418665508291954,train-13234.jpg
119,-0.24801632990583994,train-14170.jpg
120,0.32010451031398596,train-31426.jpg
121,-0.5440360717320325,test-04864.jpg
122,0.918357082760774,test-03036.jpg
123,-1.1448593782660796,test-01779.jpg
124,0.16282082040264245,train-14599.jpg
125,1.8451968654044089,64a327232a4bdd5e.jpeg
126,-0.4343990553116306,train-15134.jpg
127,-2.101229143895146,train-29046.jpg
128,0.8309298590617415,train-15644.jpg
129,-1.6939573678973667,test-05893.jpg
130,-1.8357303528162248,train-15895.jpg
131,-0.4928030685250281,train-23409.jpg
132,-0.4894559051855456,train-27283.jpg
133,-0.854252402462898,train-04831.jpg
134,-0.44390721773115044,train-14828.jpg
135,0.1419583145955619,test-05982.jpg
136,-2.195624122616541,train-22579.jpg
137,-0.13949931212783104,train-10765.jpg
138,0.5717881085361323,train-13837.jpg
139,-1.2048764738529025,train-18387.jpg
140,2.750620916393576,train-04953.jpg
141,0.9351950938102155,test-00530.jpg
142,0.23152484582441538,train-24703.jpg
143,0.07895458266313468,train-07599.jpg
144,-0.15796961670922813,train-11826.jpg
145,0.48949848271851587,train-01047.jpg
146,-1.1714442489691825,train-11729.jpg
147,-1.2942673605244481,train-24739.jpg
148,-0.5547301242792828,test-04636.jpg
149,-0.6188277037203402,train-11695.jpg
150,-1.0434305744930767,train-23297.jpg
151,-0.447072467935256,train-09197.jpg
152,0.44684939695913334,train-17404.jpg
153,-1.954301972684507,train-27475.jpg
154,-0.36680358048209055,test-00956.jpg
155,0.3568898803306397,train-13783.jpg
156,-1.6150103905503688,train-26616.jpg
157,-0.27126914082920467,train-12505.jpg
158,-1.0727298929851408,test-04565.jpg
159,-0.3449557636791752,train-13157.jpg
160,-2.2490597304467412,train-09018.jpg
161,1.2767953177449838,train-04632.jpg
162,-0.2519738057629568,train-12324.jpg
163,3.528102428083237,test-04701.jpg
164,1.033999190352056,train-28934.jpg
165,0.1698147516605578,test-03869.jpg
166,3.1416111171728764,test-00870.jpg
167,-0.5548385668584782,train-25119.jpg
168,0.03290253938468199,train-15249.jpg
169,-0.5517568439785897,999a929230d0d0b4.jpeg
170,-2.1941905421687915,test-04254.jpg
171,0.14244393379475895,train-11571.jpg
172,-0.3787099660218724,train-08359.jpg
173,4.354511214609142,test-00721.jpg
174,1.895904295076278,train-10444.jpg
175,0.9075854982727627,train-16624.jpg
176,0.0022436009512826764,test-00475.jpg
177,3.0543427660744533,train-00627.jpg
178,4.211974953811002,c2d8b0a08ccec680.jpeg
179,0.3681133987038329,train-07578.jpg
180,-1.0664798966133546,train-14913.jpg
181,0.5085866223800919,train-07716.jpg
182,-1.3256970512128143,train-30454.jpg
183,3.454821881863719,train-16325.jpg
184,1.6020732149201824,test-02511.jpg
185,-0.2929555701212013,train-32535.jpg
186,-0.9185442888744911,train-01784.jpg
187,7.829766031753076,94545696f1e81c98.jpeg
188,-0.5757955566549302,118ba5717d4c0bd0.jpeg
189,0.4810754104998616,train-20050.jpg
190,-0.0412300906184464,test-00300.jpg
191,-0.4811233963136093,train-30935.jpg
192,-0.6170129628571351,train-31227.jpg
193,2.524984709612465,test-05055.jpg
194,2.3949406612259696,test-04722.jpg
195,0.43952680418047047,train-07352.jpg
196,0.677924777858956,test-02267.jpg
197,-0.503285969476166,test-00545.jpg
198,-0.7681767713141323,train-07771.jpg
199,0.607070982838964,train-20479.jpg
200,-1.027513298173389,train-01847.jpg
201,0.22786141623701045,train-05540.jpg
202,-0.34552224133988524,train-24670.jpg
203,-0.81054964716612,train-03167.jpg
204,-1.3052153254633438,train-01433.jpg
205,-1.0673173555147946,train-31951.jpg
206,-0.28275826257293624,test-03675.jpg
207,-1.6097454012820698,train-09981.jpg
208,1.902143114106906,train-17035.jpg
209,-1.9044330152715272,train-02576.jpg
210,-0.6387968538139631,test-06436.jpg
211,2.641485514479223,test-04253.jpg
212,-0.039539784506148604,train-28328.jpg
213,1.1821727991289426,test-00963.jpg
